,Title,Summary,Date,Time,Link
169,MG To Launch Petrol Version Of ZS SUV In India Next Year,MG Motor is working on bringing an ICE version of its first EV in the country the ZS electric SUV launch expected in 2021MG Motor India’s first EV in the country the ZS SUV was launched at a price of Rs 2088 lakh exshowroom last month The car already seems to be a hit since the carmaker received over 3500 bookings for the ZS EV MG believes that an ICE powered version of the ZS can live up to the success of the EV and hence plans on bringing the petrol version of the SUV The facelifted version of ZS SUV already showcased in India at 2020 Auto Expo last month However given its price tag the car could miss out on a few features that the ZS EV gets,22-03-2020,14:00:53,https://news.google.com/articles/CBMiUGh0dHBzOi8vZ2FhZGl3YWFkaS5jb20vbWctdG8tbGF1bmNoLXBldHJvbC12ZXJzaW9uLW9mLXpzLXN1di1pbi1pbmRpYS1uZXh0LXllYXIv0gFUaHR0cHM6Ly9nYWFkaXdhYWRpLmNvbS9tZy10by1sYXVuY2gtcGV0cm9sLXZlcnNpb24tb2YtenMtc3V2LWluLWluZGlhLW5leHQteWVhci9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen
170,"Explained: SEBI curbs on short selling through F&O, fresh margins on cash market trades",Also SEBI introduced margins in the cash market on stocks part of the FO list and even on stocks not part of the list SEBI has reduced the marketwide position limit MWPL in FO stocks to 50 percent of current levels What about FO margins in these securities What about margins in the cash market for stocks not part of the FO list He cannot have an additional short position of Rs 200 crore just because he is confident that the market will go down,,,https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS9tYXJrZXQvc3RvY2tzL2V4cGxhaW5lZC13aGF0LXNlYmktY3VyYnMtb24tZm8tcG9zaXRpb25zLWZyZXNoLW1hcmdpbnMtbWVhbi1mb3ItdGhlLW1hcmtldC01NTI2MDAxLmh0bdIBggFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L3N0b2Nrcy9leHBsYWluZWQtd2hhdC1zZWJpLWN1cmJzLW9uLWZvLXBvc2l0aW9ucy1mcmVzaC1tYXJnaW5zLW1lYW4tZm9yLXRoZS1tYXJrZXQtNTUyNjAwMS5odG0vYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen
171,"Sebi tightens rules on short selling, raises margins on non-F&O stocks to curb volatility",MUMBAI Indias market regulator on Friday halved position limits for certain stock futures restricted shortselling of index derivatives and raised margin rates for some shares in a bid to curb abnormally high volatility amid the coronavirus pandemicThe measures by the Securities and Exchange Board of India  Sebi  come after markets around the globe have plummeted over the past week as emptying hotels and airports and closure of malls and offices threatened to bring the worlds economies to a grinding haltThe broader Nifty 50 index saw its best oneday gain in more than six months on Friday as policymakers across the world launched fresh efforts to stem the economic fallout of the pandemic but the index ended the week more than 12 lowerIndias volatility index shot up to levels last seen during the aftermath of the 2008 financial crisis closing at 6710 on FridayIn case open interest in a scrip exceeds 95 of its position limit the derivative contract enters a ban period in which investors can only reduce their positions So a lower position limit would automatically push scrips with high open interest into a banAbout 1012 of the stocks mostly volatile ones traded in the futures and options segment will be impacted by Sebis measures according to Jimeet Modi founder of Mumbaibased Samco SecuritiesSebi restricted the extent of shortselling of index derivatives by mutual funds foreign portfolio investors and proprietary traders to their stock holdings This is like allowing to use steps only to come up but you cannot go down said Mumbaibased trader Sovit Manjani adding that shortselling was an essential part of markets and that the curbs by Sebi were unfairSebi and stock exchanges were continuously monitoring market developments and would take any further suitable actions as required the regulator saidThe measures will come into effect from March 23 and continue for one month Sebi said,20-03-2020,18:41:00,https://news.google.com/articles/CBMikAFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zZWJpLW1vdmVzLXRvLWN1cmItbWFya2V0LXZvbGF0aWxpdHktbWFrZXMtc2hvcnQtc2VsbGluZy10b3VnaC9hcnRpY2xlc2hvdy83NDczMzc4Mi5jbXPSAYsBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3Mvc2ViaS1tb3Zlcy10by1jdXJiLW1hcmtldC12b2xhdGlsaXR5LW1ha2VzLXNob3J0LXNlbGxpbmctdG91Z2gvYW1wX2FydGljbGVzaG93Lzc0NzMzNzgyLmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen
172,"Sebi unveils measures to tackle market volatility, curbs short selling",The Securities and Exchange Board of India Sebi on Friday announced measures to control volatility in stocks has said the short positions in the derivatives market cannot exceed the value of the holdings of the underlying stocks or the collaterals provided by them Market players said the move was to discourage traders from aggressively building short positions The market regulator and stock exchanges have been under pressure to rein in huge fluctuations in stocks which were causing heartburn to longterm investors Sebi might decide to relax some of the measures depending on the market situation a month down the line,,,https://news.google.com/articles/CAIiEFsXa6O20C9tXlHaEIe0BHYqGQgEKhAIACoHCAowsLXdCjCm3dEBMOThpAM?hl=en-IN&gl=IN&ceid=IN%3Aen
173,Major short covering expected on March 23 after SEBI announces measures to curb volatility,Capital market regulator Securities and Exchange Board of India SEBI March 20 announced measures to curb extreme market volatility witnessed over the last two weeks The regulator allowed FO to be used for hedging and not for leveraging to curb speculation for next one month There is no circuit in FO stocks stocks can fall up to 95 percent also Effectively about 1012 percent of the FO stocks would be impacted The SEBI in its release on March 20 said The marketwide position limit on FO stocks may be cut to 50 percent,,,https://news.google.com/articles/CBMimgFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9tYWpvci1zaG9ydC1jb3ZlcmluZy1leHBlY3RlZC1vbi1tYXJjaC0yMy1hZnRlci1zZWJpLWFubm91bmNlcy1tZWFzdXJlcy10by1jdXJiLXZvbGF0aWxpdHktNTA1NTgxMS5odG1s0gGeAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9tYXJrZXRzL21ham9yLXNob3J0LWNvdmVyaW5nLWV4cGVjdGVkLW9uLW1hcmNoLTIzLWFmdGVyLXNlYmktYW5ub3VuY2VzLW1lYXN1cmVzLXRvLWN1cmItdm9sYXRpbGl0eS01MDU1ODExLmh0bWwvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen
174,"Auto stocks tumble on factory shut downs; Maruti, Bajaj Auto crack 14%",Auto stocks were among the worsthit on March 23 with benchmark index Nifty Auto plunging over 11 percent Ashok Leyland was the biggest loser among the pack falling over 14 percent followed by Bajaj Auto which crashed 12 percent Bajaj Auto is preparing itself for an eightweek halt its MD and CEO Rajiv Bajaj told CNBCTV18 The auto major’s plants at Akurdi Chakan Aurangabad and Pantnagar will shut from March 23 as ‘safety of our employees is paramount’ Bajaj said There will be no job losses or salary cuts at Bajaj Auto,,,https://news.google.com/articles/CBMigwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9hdXRvLXN0b2Nrcy10dW1ibGUtb24tZmFjdG9yeS1zaHV0LWRvd25zLW1hcnV0aS1iYWphai1hdXRvLWNyYWNrLTE0LTUwNjEyMzEuaHRtbNIBhwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9hdXRvLXN0b2Nrcy10dW1ibGUtb24tZmFjdG9yeS1zaHV0LWRvd25zLW1hcnV0aS1iYWphai1hdXRvLWNyYWNrLTE0LTUwNjEyMzEuaHRtbC9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen
175,"Govt caps prices of sanitizers, HUL says Lifebuoy, Domex to cost less",The government on Friday capped prices of hand sanitizers while Hindustan Unilever moved to reduce prices of products under its Lifebuoy and Domex brands Consumer affairs minister Ram Vilas Paswan in a tweet Friday said prices of other pack sizes of hand sanitizers will correspond with this In a separate announcement today HUL said it is cutting prices of personal care and home hygiene brands—Lifebuoy sanitizer liquid hand wash and Domex floor cleaners—by 15 To meet the surging demand in the market HUL has also ramped up the production of Lifebuoy sanitizers Lifebuoy hand wash liquid and Domex floor cleaners and is committed to scaling it up even further in the coming weeks the company said in its statement The FMCG company will partner with medical institutions and provide them free supplies of sanitation and hygiene products,20-03-2020,23:27:03,https://news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL2dvdnQtY2Fwcy1wcmljZXMtb2Ytc2FuaXRpemVycy1odWwtc2F5cy1saWZlYnVveS1kb21leC10by1jb3N0LWxlc3MtMTE1ODQ3MjYyNTQyMDYuaHRtbNIBf2h0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL2dvdnQtY2Fwcy1wcmljZXMtb2Ytc2FuaXRpemVycy1odWwtc2F5cy1saWZlYnVveS1kb21leC10by1jb3N0LWxlc3MvYW1wLTExNTg0NzI2MjU0MjA2Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen
176,"Coronavirus pandemic | HUL says will reduce prices, increase production of sanitisers and hand wash",As the country braces to tackle the coronavirus outbreak FMCG major Hindustan Unilever on March 20 announced that it is reducing the prices of Lifebuoy sanitizers Lifebuoy Liquid handwash and Domex floor cleaners by 15 percent Track this blog for live updates on the coronavirus outbreakIn public interest HUL is reducing the prices of Lifebuoy sanitizers Lifebuoy Liquid handwash and Domex floor cleaners by 15  We are commencing production of these reduced priced products immediately and these will be available in the market in the next few weeks HUL has also ramped up the production of Lifebuoy sanitizers Lifebuoy Handwash liquid and Domex Floor Cleaners and is committed to scaling it up even further in the coming weeks the company said in a statement We are working closely with the Governments and our partners to ensure that we overcome this global health crisis together,,,https://news.google.com/articles/CBMiogFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvY29tcGFuaWVzL2Nvcm9uYXZpcnVzLXBhbmRlbWljLWh1bC1zYXlzLXdpbGwtcmVkdWNlLXByaWNlcy1pbmNyZWFzZS1wcm9kdWN0aW9uLW9mLXNhbml0aXNlcnMtYW5kLWhhbmQtd2FzaC01MDU2MjcxLmh0bWzSAaYBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL2NvbXBhbmllcy9jb3JvbmF2aXJ1cy1wYW5kZW1pYy1odWwtc2F5cy13aWxsLXJlZHVjZS1wcmljZXMtaW5jcmVhc2UtcHJvZHVjdGlvbi1vZi1zYW5pdGlzZXJzLWFuZC1oYW5kLXdhc2gtNTA1NjI3MS5odG1sL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen
177,"Soap makers reduce prices, increase production to fight coronavirus outbreak",FMCG players like HUL Godrej Consumer and Patanjali said they are helping fight the COVID19 outbreak by reducing the prices of soaps hygiene products and ramping up production of these items Market leader Hindustan Unilever Ltd HUL on Friday committed Rs 100 crore to help in combating the coronavirus pandemic Track live updates on the coronavirus hereIn the public interest HUL is reducing the prices of Lifebuoy sanitizers Lifebuoy Liquid handwash and Domex floor cleaners by 15 per cent HUL will donate 2 crore pieces of Lifebuoy soaps in the next few months to the sections of the society which need it the most In the light of the common mans problem Swami Ramdev has decided to reduce the prices to help the common people battle against the coronavirus Patanjali Spokesperson S K Tijarawla said,21-03-2020,14:00:45,https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmRlY2NhbmhlcmFsZC5jb20vbmF0aW9uYWwvc29hcC1tYWtlcnMtcmVkdWNlLXByaWNlcy1pbmNyZWFzZS1wcm9kdWN0aW9uLXRvLWZpZ2h0LWNvcm9uYXZpcnVzLW91dGJyZWFrLTgxNjA0Mi5odG1s0gGBAWh0dHBzOi8vd3d3LmRlY2NhbmhlcmFsZC5jb20vYW1wL25hdGlvbmFsL3NvYXAtbWFrZXJzLXJlZHVjZS1wcmljZXMtaW5jcmVhc2UtcHJvZHVjdGlvbi10by1maWdodC1jb3JvbmF2aXJ1cy1vdXRicmVhay04MTYwNDIuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen
178,"Coronavirus: Soap makers reduce prices, increase production",More on Covid19Download The Times of India News App for Latest Business NewsSubscribe Start Your Daily Mornings with Times of India Newspaper In the public interest HUL is reducing the prices of Lifebuoy sanitizers Lifebuoy Liquid handwash and Domex floor cleaners by 15 per cent Haridwarbased Patanjali Ayurved said it has slashed prices of aloe vera and haldichandan soap variants by 125 per cent However in recent months we have seen a 30 per cent increase in raw material inputs However given the spread of Covid19 we have decided to hold off this increase currently,,,https://news.google.com/articles/CAIiEORiq6JUe-Tyykc3NcmmX5YqGQgEKhAIACoHCAowzrL9CjDC7vQCMJCT1wU?hl=en-IN&gl=IN&ceid=IN%3Aen
179,Royal Enfield Interceptor 650 BS6 launched in India, Royal Enfield Interceptor BS6 launched Prices start at Rs 265 lakhs Bookings already commenced across IndiaRoyal Enfield has launched the Interceptor 650 BS6 in India Powering the Interceptor 650 is the same 648cc paralleltwin aircooled engine with a fuelinjection system In comparison the BS4 model produced 47bhp at 7250rpm Besides a slightly revised engine the BS6compliant Interceptor 650 remains the same Bookings for the Interceptor 650 had already commenced a few weeks ago and the motorcycle has also started reaching dealerships across the country,,,https://news.google.com/articles/CAIiEF2g5CwDGTrVy6dPgu5Pvx8qMwgEKioIACIQxyDZveDKqyMJmIjQwYdluSoUCAoiEMcg2b3gyqsjCZiI0MGHZbkw1ozGBg?hl=en-IN&gl=IN&ceid=IN%3Aen
180,Royal Enfield Bullet Trials 350 discontinued,According to a media report Royal Enfield has discontinued the Bullet Trials 350 The Bullet Trials 350 was launched in March 2019 and was priced at Rs The Bullet Trials 350 was built as a tribute to Trials Wizard Johnny Brittain who rode the 1949 Bullet Trials The Trials 350 was powered by a 346cc singlecylinder aircooled engine that produced 198 BHP  5250 rpm and 28 Nm of torque  4000 rpm The Trials 350 came equipped with with 280 mm and 240 mm disc brakes at the front and rear respectively,,,https://news.google.com/articles/CBMiSmh0dHBzOi8vd3d3LnRlYW0tYmhwLmNvbS9uZXdzL3JveWFsLWVuZmllbGQtYnVsbGV0LXRyaWFscy0zNTAtZGlzY29udGludWVk0gFOaHR0cHM6Ly93d3cudGVhbS1iaHAuY29tL25ld3Mvcm95YWwtZW5maWVsZC1idWxsZXQtdHJpYWxzLTM1MC1kaXNjb250aW51ZWQ_YW1w?hl=en-IN&gl=IN&ceid=IN%3Aen
181,Roche Begins Delivery of COVID-19 Test Kits,Published on Mar 22 2020The coronavirus With confirmed cases and deaths on the rise health officials are on high alertsome say the economy is on the brink of recession Here in Indianapolis Roche Diagnostics is doing its part to helpmaking global headlines with the first shipments of some 400000 test kits which received FDA approval Roche Diagnostics Senior Vice President Randy Pritchard has more on a story that grabbed global headlines SUBSCRIBE TO OUR DAILY ENEWSLETTERS httpbitlySubscribeIIBGET STATEWIDE TV  RADIO LISTINGS httpbitlyListingsIIBCHECK OUT THE IIB PODCASTS httpbitlyIIBPodcastsFOLLOW US ON SOCIAL MEDIATwitter httpwwwtwittercomiibFacebook httpwwwfacebookcomInsideINdianaInstagram httpwwwinstagramcominsideindian,,,https://news.google.com/articles/CCAiC045Z0IwMWJXRE1zmAEB?hl=en-IN&gl=IN&ceid=IN%3Aen
182,"'Won't make sense': Trump says they can make ventilators, car companies unsure",Ford General Motors and Tesla are being given the go ahead to make ventilators and other metal products FAST RepMarkMeadows GOPLeader senatemajldr — Donald J Trump realDonaldTrump March 22 2020What is clear though is that companies were already racing to try to determine how  or if  they could contribute “You’re not going to take a carassembly line and start making ventilators on it said Carla Bailo chief executive officer of the Center for Automotive Research in Ann Arbor Michigan For now Trump said at a Sunday press conference companies are responding without having to be forced “If you think about the hoses there are hoses all over a car supplied by various manufacturers or even vacuum cleaner companies,23-03-2020,12:14:08,https://news.google.com/articles/CBMijAFodHRwczovL2F1dG8uaGluZHVzdGFudGltZXMuY29tL2F1dG8vbmV3cy9jb3JvbmF2aXJ1cy1kb25hbGQtdHJ1bXAtc2F5cy10aGV5LWNhbi1tYWtlLXZlbnRpbGF0b3JzLWF1dG9tYWtlcnMtYXJlbi10LXN1cmUtNDE1ODQ5NDUyODI0ODYuaHRtbNIBkAFodHRwczovL2F1dG8uaGluZHVzdGFudGltZXMuY29tL2F1dG8vbmV3cy9jb3JvbmF2aXJ1cy1kb25hbGQtdHJ1bXAtc2F5cy10aGV5LWNhbi1tYWtlLXZlbnRpbGF0b3JzLWF1dG9tYWtlcnMtYXJlbi10LXN1cmUvYW1wLTQxNTg0OTQ1MjgyNDg2Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen
183,"Trump Says Ventilators Coming 'Fast' Amid COVID-19 Panic in US, But the Claim is Far from True",Detroit President Donald Trump is falsely claiming that automakers including GM Ford and Tesla are pitching in to manufacture medical ventilators “fast” to help fill an acute US shortage of the medical equipment for coronavirus patients Ford and GM have yet to start and it would take them months if not longer to begin production if its even possible A look at the claimTRUMP “Ford General Motors and Tesla are being given the go ahead to make ventilators and other metal products FAST THE FACTS No automaker is anywhere close to making medical gear such as ventilators and remain months away — if not longer “It may be possible but it’s not you go from Rangers small pickups one day to ventilators the next,23-03-2020,09:08:05,https://news.google.com/articles/CAIiEHQCBglVlSU9ib-q0dQp1uEqGQgEKhAIACoHCAow5qqNCzD4q58DMJahzgY?hl=en-IN&gl=IN&ceid=IN%3Aen
184,"Ford, GM, Tesla Get 'Go Ahead' From Donald Trump To Make Ventilators: Report",Ford GM Tesla Get Go Ahead From Donald Trump To Make Ventilators ReportDonald Trump said on Twitter that Ford GM Tesla are being given the go ahead to make ventilatorsUS President Donald Trump said on Sunday that US automakers Ford Motor Co General Motors Co and Tesla Inc had been given the green light to produce ventilators and other items needed during the coronavirus outbreak Ford General Motors and Tesla are being given the go ahead to make ventilators and other metal products FAST RepMarkMeadows GOPLeader senatemajldr March 22 2020Ford General Motors and Tesla are being given the go ahead to make ventilators and other metal products FAST It was not immediately clear what Trump meant by the companies being given the go ahead For the latest auto news and reviews follow CarandBike on Twitter Facebook and subscribe to our YouTube channel,,,https://news.google.com/articles/CAIiEIq8rNpMkiyWckay0eDSvlIqGQgEKhAIACoHCAow_dGFCzD1goMDMMDYzgY?hl=en-IN&gl=IN&ceid=IN%3Aen
